         -453010.664	         -292436.445	    122983527570.569	     83771395457.490	    -51217824732.081	    220341068422.360	     -9609205386.784	    -57898963260.678	    -59929871443.873	     91463216197.162	
         -464843.067	         -288356.853	    124436226291.439	     81630757705.440	    -49171002218.291	    220795609741.130	     -5616673115.656	    -58516990499.526	    -57417279628.866	     93089345272.483	
         -476675.420	         -284072.290	    125851514525.875	     79465578562.976	    -47119969986.972	    221231247673.163	     -1596745353.957	    -58849576645.356	    -54861200419.517	     94644968567.332	
         -488498.367	         -279582.015	    127228980688.290	     77276517749.955	    -45064903053.084	    221647942179.962	      2430935065.036	    -58896345973.069	    -52263596100.557	     96128953249.709	
         -500302.545	         -274885.231	    128568225027.844	     75064241779.115	    -43005976831.241	    222045654851.448	      6446851821.562	    -58658166074.802	    -49626456832.811	     97540220177.273	
         -512078.589	         -269981.096	    129868859736.370	     72829423736.974	    -40943367120.411	    222424348910.301	     10431678024.927	    -58137124941.239	    -46951799238.832	     98877744494.511	
         -523817.154	         -264868.719	    131130509052.018	     70572743063.181	    -38877250088.563	    222783989216.155	     14366336465.718	    -57336507176.973	    -44241664980.739	    100140556195.870	
         -535508.920	         -259547.172	    132352809358.599	     68294885328.414	    -36807802257.270	    223124542269.647	     18232057587.110	    -56260769563.411	    -41498119330.880	    101327740655.064	
         -547144.615	         -254015.490	    133535409280.622	     65996542010.897	    -34735200486.256	    223445976216.322	     22010435561.333	    -54915516112.133	    -38723249735.924	    102438439120.754	
         -558715.019	         -248272.677	    134677969774.013	     63678410271.653	    -32659621957.899	    223748260850.385	     25683482853.967	    -53307472683.743	    -35919164374.954	    103471849178.816	
         -570210.980	         -242317.712	    135780164212.498	     61341192728.559	    -30581244161.687	    224031367618.303	     29233683648.944	    -51444461182.329	    -33087990712.111	    104427225181.395	
         -581623.431	         -236149.553	    136841678469.658	     58985597229.307	    -28500244878.630	    224295269622.264	     32644046491.499	    -49335373273.426	    -30231874044.319	    105303878642.941	
